,0
0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1e-05, 0.00082, 0.00697, 0.0253, 0.0575, 0.09842, 0.14146, 0.17975, 0.21297, 0.24003, 0.25936, 0.27633, 0.28971, 0.30516, 0.31732, 0.33387, 0.34542, 0.35893, 0.37535, 0.3911, 0.40506, 0.41247, 0.42444, 0.43808, 0.45061, 0.46296, 0.47588, 0.491, 0.51217, 0.52153, 0.53073, 0.54339, 0.55217, 0.57229, 0.58549, 0.59615, 0.60348, 0.61379, 0.62356, 0.63466, 0.64472, 0.64952, 0.65593, 0.66038, 0.66746, 0.67241, 0.6834, 0.68869, 0.69396, 0.69829, 0.70368, 0.70666, 0.71128, 0.71591, 0.71837, 0.72269, 0.72556, 0.72824, 0.73086, 0.73361, 0.73596, 0.73763, 0.74049, 0.74158, 0.74305, 0.74495, 0.74665, 0.74819, 0.74955, 0.75048, 0.75216, 0.75355, 0.75499, 0.75638, 0.75723, 0.75831, 0.75944, 0.76044, 0.76119, 0.76216, 0.76301, 0.76391, 0.76445, 0.76489, 0.76543, 0.76592, 0.76612, 0.76644, 0.76694, 0.76723, 0.76766, 0.768, 0.76815, 0.76826, 0.76838, 0.7686, 0.76883, 0.7691, 0.76944, 0.76992, 0.77029, 0.77051, 0.77055, 0.77039, 0.7702, 0.77029, 0.7705, 0.77082, 0.77112, 0.77136, 0.77151, 0.77173, 0.77195, 0.77216, 0.7723, 0.77236, 0.77235, 0.77239, 0.77245, 0.77251, 0.77251, 0.77242, 0.77226, 0.77207, 0.77196, 0.77196, 0.77203, 0.77218, 0.77241, 0.77265, 0.77288, 0.77305, 0.77316, 0.77319, 0.7732, 0.77329, 0.7734, 0.77348, 0.77345, 0.77336, 0.77324, 0.77316, 0.77309, 0.77299, 0.77287, 0.77283, 0.77291, 0.77304, 0.77321, 0.77338, 0.7735, 0.77357, 0.7736, 0.77358, 0.77351, 0.77342, 0.77332, 0.77327, 0.77331, 0.77344, 0.77355, 0.77356, 0.77347, 0.77334, 0.77322, 0.77314, 0.77314, 0.77313, 0.77309, 0.77312, 0.77327, 0.77346, 0.77359, 0.77364, 0.77362, 0.77353, 0.77344, 0.77345, 0.77359, 0.77379, 0.77396, 0.77405, 0.77404, 0.77399, 0.77392, 0.7739, 0.77391, 0.77399, 0.77412, 0.77425, 0.77431, 0.77427, 0.77419, 0.77411, 0.77409, 0.77413, 0.77424, 0.77443, 0.77465, 0.77482, 0.77483, 0.77464, 0.77434, 0.77405, 0.7738, 0.77366, 0.77361, 0.77364, 0.77369, 0.77367, 0.77356, 0.77339, 0.77324, 0.77319, 0.7732, 0.77328, 0.7734, 0.77351, 0.77358, 0.77365, 0.77378, 0.77388, 0.77377, 0.77343, 0.773, 0.77268, 0.7726, 0.77276, 0.77307, 0.77341, 0.77373, 0.77391, 0.77395, 0.77388, 0.77374, 0.77352, 0.77332, 0.77316, 0.773, 0.77281, 0.77266, 0.77263, 0.77275, 0.77292, 0.77309, 0.77319, 0.77328, 0.77336, 0.77347, 0.77365, 0.7739, 0.77412, 0.77426, 0.77431, 0.77424, 0.77406, 0.77388, 0.77381, 0.77391, 0.77408, 0.77416, 0.7741, 0.77386, 0.77355, 0.77332, 0.77328, 0.77337, 0.77346, 0.77348, 0.77342, 0.77332, 0.77326, 0.77328, 0.77333, 0.77344, 0.77352, 0.77352, 0.77346, 0.77335, 0.7732, 0.77306, 0.77295, 0.77293, 0.77296, 0.77307, 0.77328, 0.77357]"
3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1e-05, 0.00023, 0.00078, 0.00078, 0.00881, 0.01872, 0.02511, 0.04289, 0.05922, 0.0649, 0.07604, 0.08535, 0.09936, 0.11166, 0.12033, 0.12985, 0.14119, 0.15294, 0.15844, 0.16357, 0.16904, 0.17465, 0.18078, 0.18827, 0.19471, 0.20177, 0.20956, 0.21558, 0.21827, 0.22298, 0.23023, 0.23616, 0.24365, 0.24642, 0.24773, 0.25021, 0.25251, 0.25735, 0.25906, 0.26405, 0.26513, 0.26686, 0.26823, 0.26985, 0.27906, 0.28524, 0.28617, 0.29161, 0.29333, 0.29481, 0.29517, 0.29922, 0.30193, 0.30661, 0.3094, 0.30993, 0.31102, 0.31488, 0.31832, 0.32149, 0.32178, 0.32222, 0.32233, 0.32448, 0.32458, 0.32557, 0.32662, 0.32767, 0.3278, 0.32971, 0.32992, 0.33012, 0.33119, 0.33322, 0.33336, 0.33535, 0.33545, 0.33556, 0.3366, 0.33775, 0.33985, 0.33997, 0.34007, 0.34015, 0.34024, 0.34224, 0.34231, 0.34239, 0.34346, 0.34455, 0.35054, 0.35056, 0.35056, 0.35622, 0.35841, 0.36025, 0.36569, 0.3668, 0.37037, 0.37215, 0.37502, 0.37677, 0.37678, 0.37848, 0.38204, 0.38322, 0.38732, 0.38854, 0.38977, 0.39098, 0.39457, 0.39463, 0.39755, 0.39763, 0.40217, 0.40221, 0.40509, 0.40794, 0.41352, 0.41474, 0.4175, 0.41747, 0.41864, 0.42132, 0.42428, 0.42422, 0.4242, 0.42541, 0.42541, 0.42692, 0.42694, 0.42695, 0.42819, 0.42824, 0.42976, 0.43393, 0.43662, 0.43665, 0.43667, 0.43811, 0.44078, 0.44341, 0.4434, 0.44337, 0.44334, 0.44607, 0.4474, 0.44873, 0.45006, 0.45139, 0.45139, 0.45528, 0.45529, 0.45657, 0.45785, 0.4591, 0.4591, 0.45909, 0.45909, 0.46035, 0.46164, 0.46164, 0.46289, 0.46414, 0.4641, 0.46408, 0.46532, 0.46655, 0.46903, 0.46902, 0.46902, 0.46903, 0.47032, 0.47034, 0.47161, 0.47284, 0.47284, 0.47286, 0.47415, 0.47786, 0.47788, 0.47916, 0.48046, 0.48046, 0.48167, 0.48411, 0.48538, 0.48539, 0.48774, 0.4889, 0.49007, 0.49009, 0.49247, 0.49247, 0.49357, 0.49484, 0.49485, 0.49486, 0.49601, 0.49603, 0.49714, 0.49822, 0.49947, 0.50302, 0.50709, 0.51, 0.51122, 0.5112, 0.51216, 0.51338, 0.51896, 0.52078, 0.52164, 0.5216, 0.52158, 0.52155, 0.52154, 0.52246, 0.52368, 0.52492, 0.52616, 0.5283, 0.5295, 0.52948, 0.52947, 0.53122, 0.53114, 0.53111, 0.53287, 0.5329, 0.53618, 0.53708, 0.53832, 0.53835, 0.54072, 0.54188, 0.54387, 0.54499, 0.54723, 0.54884, 0.54877, 0.54986, 0.54983, 0.55366, 0.55448, 0.55448, 0.5545, 0.55451, 0.55534, 0.55726, 0.55811, 0.56032, 0.56041, 0.56263, 0.56267, 0.56375, 0.56482, 0.56666, 0.56744, 0.56953, 0.56957, 0.57034, 0.57211, 0.57209, 0.57205, 0.57197, 0.57197, 0.57195, 0.57193, 0.57439, 0.57435, 0.57432, 0.57429, 0.57877, 0.58075, 0.58147, 0.58147, 0.58146, 0.5841, 0.5874, 0.58805, 0.58899, 0.58963, 0.58962, 0.59029, 0.59031]"
2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1e-05, 1e-05, 1e-05, 1e-05, 0.00029, 0.00055, 0.00084, 0.00122, 0.00353, 0.00418, 0.00418, 0.00418, 0.00526, 0.00526, 0.00526, 0.00526, 0.0097, 0.0097, 0.0097, 0.0097, 0.0097, 0.01145, 0.01681, 0.01861, 0.0222, 0.024, 0.024, 0.02589, 0.02781, 0.02781, 0.03358, 0.03549, 0.03743, 0.03743, 0.03743, 0.0394, 0.04333, 0.04529, 0.0511, 0.05301, 0.05492, 0.05492, 0.06055, 0.0624, 0.06425, 0.06608, 0.0697, 0.07326, 0.07677, 0.08021, 0.08191, 0.08191, 0.08191, 0.08191, 0.08529, 0.09111, 0.09437, 0.09757, 0.09757, 0.10006, 0.10412, 0.10569, 0.10724, 0.11129, 0.1128, 0.1143, 0.1143, 0.11725, 0.12014, 0.12014, 0.12403, 0.12403, 0.12403, 0.12824, 0.12824, 0.12824, 0.12961, 0.13098, 0.13366, 0.13366, 0.13366, 0.13881, 0.13881, 0.13881, 0.14255, 0.14382, 0.14635, 0.14878, 0.15371, 0.15491, 0.15978, 0.15978, 0.16468, 0.16582, 0.16582, 0.16933, 0.17156, 0.17156, 0.17727, 0.17833, 0.17937, 0.1804, 0.18491, 0.18786, 0.18978, 0.19072, 0.19166, 0.19258, 0.19531, 0.1962, 0.20039, 0.20039, 0.20276, 0.20361, 0.2068, 0.21239, 0.21484, 0.21643, 0.21722, 0.22116, 0.22193, 0.22346, 0.22346, 0.22421, 0.22736, 0.22881, 0.22881, 0.22952, 0.22952, 0.22952, 0.23023, 0.23023, 0.23093, 0.23231, 0.23367, 0.235, 0.235, 0.23565, 0.23793, 0.23985, 0.23985, 0.23985, 0.23985, 0.23985, 0.23985, 0.23985, 0.2411, 0.2411, 0.2411, 0.24233, 0.24294, 0.24353, 0.24592, 0.24651, 0.24651, 0.24651, 0.24651, 0.25271, 0.25327, 0.25383, 0.25383, 0.25438, 0.25438, 0.25438, 0.25493, 0.25653, 0.25706, 0.25809, 0.25809, 0.25809, 0.2591, 0.2591, 0.26197, 0.26197, 0.26197, 0.26417, 0.26466, 0.26563, 0.26563, 0.26657, 0.2675, 0.2675, 0.26969, 0.27104, 0.27149, 0.27193, 0.27193, 0.27193, 0.27236, 0.27365, 0.27407, 0.27448, 0.27765, 0.27845, 0.27845, 0.27845, 0.27845, 0.27884, 0.27884, 0.27884, 0.27961, 0.28074, 0.28111, 0.28147, 0.28183, 0.28219, 0.28219, 0.28289, 0.28391, 0.28624, 0.28624, 0.28624, 0.28624, 0.28624, 0.28657, 0.28657, 0.28689, 0.28785, 0.28816, 0.28847, 0.28878, 0.28878, 0.28878, 0.28878, 0.28878, 0.28878, 0.28938, 0.28967, 0.29213, 0.29299, 0.29355, 0.29597, 0.29652, 0.29706, 0.29918, 0.29944, 0.29996, 0.29996, 0.29996, 0.30022, 0.30022, 0.30097, 0.30097, 0.30097, 0.30121, 0.30121, 0.30169, 0.30217, 0.3024, 0.30286, 0.30286, 0.30332, 0.30332, 0.30355, 0.30377, 0.30421, 0.30443, 0.30527, 0.30737, 0.31197, 0.31217, 0.31217, 0.31257, 0.31257, 0.31257, 0.31257, 0.31257, 0.31296, 0.31296, 0.31296, 0.31296, 0.31541, 0.31578, 0.31783, 0.31783, 0.31783, 0.32004, 0.3204, 0.32284, 0.32318, 0.32335, 0.32352, 0.32352, 0.32352]"
1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2e-05, 0.00018, 0.00103, 0.00396, 0.00569, 0.01077, 0.02078, 0.02892, 0.0381, 0.05297, 0.06936, 0.08492, 0.101, 0.11, 0.12667, 0.1343, 0.14151, 0.15051, 0.16283, 0.17198, 0.17539, 0.18105, 0.1856, 0.19057, 0.19612, 0.1992, 0.20455, 0.21168, 0.21489, 0.21787, 0.22165, 0.22276, 0.2269, 0.23061, 0.23454, 0.23555, 0.23771, 0.23969, 0.24337, 0.24508, 0.2469, 0.24788, 0.24866, 0.2496, 0.25004, 0.25192, 0.25324, 0.25407, 0.25476, 0.25551, 0.25733, 0.25795, 0.2586, 0.2587, 0.25914, 0.25937, 0.26051, 0.26172, 0.26273, 0.26386, 0.26401, 0.26511, 0.26612, 0.26623, 0.26729, 0.2683, 0.2684, 0.26849, 0.26854, 0.26873, 0.2707, 0.27076, 0.27086, 0.27095, 0.27102, 0.27214, 0.27224, 0.27229, 0.27246, 0.27251, 0.27264, 0.2727, 0.27277, 0.27504, 0.27512, 0.27514, 0.27735, 0.27849, 0.27853, 0.27857, 0.28081, 0.28195, 0.2853, 0.28529, 0.28528, 0.28639, 0.28637, 0.28752, 0.28978, 0.2898, 0.29213, 0.29332, 0.2945, 0.29564, 0.29566, 0.29801, 0.29803, 0.29805, 0.29806, 0.29807, 0.29814, 0.29945, 0.30202, 0.30205, 0.30209, 0.30337, 0.30339, 0.30469, 0.306, 0.30729, 0.30731, 0.3086, 0.30857, 0.30982, 0.3098, 0.31109, 0.31358, 0.31481, 0.31487, 0.31614, 0.31623, 0.3163, 0.31638, 0.3164, 0.3177, 0.31904, 0.32036, 0.32172, 0.32175, 0.32303, 0.32303, 0.32554, 0.32553, 0.32555, 0.32557, 0.32559, 0.32562, 0.32562, 0.32817, 0.32818, 0.32825, 0.32951, 0.32958, 0.32959, 0.32966, 0.32966, 0.32965, 0.32971, 0.3297, 0.3337, 0.33387, 0.3352, 0.33528, 0.33535, 0.33542, 0.3354, 0.33538, 0.33917, 0.33925, 0.34189, 0.34189, 0.34192, 0.34317, 0.34319, 0.34443, 0.34443, 0.34454, 0.34586, 0.34599, 0.34734, 0.34747, 0.34892, 0.35015, 0.35016, 0.35138, 0.35388, 0.35389, 0.35509, 0.35536, 0.3554, 0.35672, 0.36034, 0.36048, 0.36163, 0.36503, 0.36616, 0.36617, 0.36632, 0.36634, 0.36638, 0.36653, 0.36667, 0.36665, 0.36775, 0.36881, 0.37003, 0.37, 0.37107, 0.37118, 0.37114, 0.37126, 0.37265, 0.37278, 0.3727, 0.37283, 0.37299, 0.37315, 0.37332, 0.37351, 0.37577, 0.37619, 0.37641, 0.37683, 0.37682, 0.37699, 0.37716, 0.37734, 0.37753, 0.37977, 0.3809, 0.38095, 0.38431, 0.38543, 0.38781, 0.38783, 0.38935, 0.38982, 0.39005, 0.39024, 0.3902, 0.39017, 0.39012, 0.39011, 0.39141, 0.39167, 0.39194, 0.39327, 0.39329, 0.39436, 0.3944, 0.39551, 0.39586, 0.3959, 0.39596, 0.39626, 0.39654, 0.39656, 0.3979, 0.3998, 0.40306, 0.40308, 0.40513, 0.4054, 0.40536, 0.40631, 0.40628, 0.40625, 0.40652, 0.4065, 0.40747, 0.40743, 0.40741, 0.40739, 0.40737, 0.40767, 0.40868, 0.40868, 0.40867, 0.40898, 0.40896, 0.40993, 0.41089, 0.41218, 0.41315, 0.41314, 0.41316]"
5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 2e-05, 2e-05, 3e-05, 3e-05, 4e-05, 5e-05, 6e-05, 7e-05, 0.0001, 0.0001, 0.0001, 0.0001, 0.00012, 0.00012, 0.00012, 0.00012, 0.00016, 0.00021, 0.00021, 0.00021, 0.00021, 0.00021, 0.00024, 0.00024, 0.00028, 0.00031, 0.00031, 0.00035, 0.0004, 0.00049, 0.00049, 0.00049, 0.00049, 0.00054, 0.0006, 0.0006, 0.00066, 0.00066, 0.00066, 0.00066, 0.00073, 0.00073, 0.00073, 0.00073, 0.00073, 0.00073, 0.0008, 0.0008, 0.00103, 0.00112, 0.00121, 0.00131, 0.00141, 0.00141, 0.00152, 0.00152, 0.00152, 0.00152, 0.00163, 0.00175, 0.00175, 0.00214, 0.00214, 0.00228, 0.00228, 0.00228, 0.00228, 0.00228, 0.00228, 0.00228, 0.00228, 0.00228, 0.00228, 0.00228, 0.00228, 0.00228, 0.00228, 0.00243, 0.00258, 0.00258, 0.00258, 0.00274, 0.0029, 0.0029, 0.0029, 0.00326, 0.00326, 0.00364, 0.00385, 0.00406, 0.00406, 0.00406, 0.00428, 0.00428, 0.00474, 0.00474, 0.00474, 0.00474, 0.00474, 0.00474, 0.00498, 0.00498, 0.00523, 0.00574, 0.00574, 0.006, 0.006, 0.00652, 0.00652, 0.00678, 0.00678, 0.00761, 0.00761, 0.00761, 0.0082, 0.0082, 0.00914, 0.0098, 0.01013, 0.01048, 0.01082, 0.01117, 0.01117, 0.01117, 0.01153, 0.01189, 0.01225, 0.01225, 0.01225, 0.01225, 0.01225, 0.01225, 0.01225, 0.01263, 0.01301, 0.01301, 0.01339, 0.0138, 0.01461, 0.01461, 0.01461, 0.01461, 0.01504, 0.01504, 0.01504, 0.0159, 0.0159, 0.01633, 0.01677, 0.01722, 0.01722, 0.01722, 0.01722, 0.01722, 0.01768, 0.01768, 0.01768, 0.01815, 0.01862, 0.01862, 0.01862, 0.01862, 0.0191, 0.0191, 0.0191, 0.01959, 0.01959, 0.02009, 0.02111, 0.02163, 0.02163, 0.02216, 0.02322, 0.02375, 0.02429, 0.02484, 0.02484, 0.02651, 0.02707, 0.02822, 0.02822, 0.0288, 0.02939, 0.02999, 0.03059, 0.03059, 0.03059, 0.03059, 0.03059, 0.03059, 0.03122, 0.03122, 0.03247, 0.03373, 0.03437, 0.03501, 0.03501, 0.03501, 0.03501, 0.03501, 0.03566, 0.03632, 0.03632, 0.03632, 0.03632, 0.03632, 0.03632, 0.03632, 0.03697, 0.03697, 0.03697, 0.03764, 0.03831, 0.03831, 0.03898, 0.04103, 0.04448, 0.04448, 0.04448, 0.04517, 0.04517, 0.04517, 0.04517, 0.04517, 0.04587, 0.04587, 0.04587, 0.04587, 0.04587, 0.04587, 0.04587, 0.04657, 0.04657, 0.04657, 0.04657, 0.04727, 0.04727, 0.04727, 0.04727, 0.04801, 0.04801, 0.04801, 0.04801]"
4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 2e-05, 2e-05, 2e-05, 4e-05, 4e-05, 4e-05, 4e-05, 4e-05, 0.0001, 0.0001, 0.0001, 0.00015, 0.00015, 0.00019, 0.00019, 0.00019, 0.00025, 0.00025, 0.00027, 0.00027, 0.00027, 0.00027, 0.00036, 0.00036, 0.00036, 0.00036, 0.00036, 0.00036, 0.00036, 0.0004, 0.00056, 0.0009, 0.0009, 0.00108, 0.00127, 0.0015, 0.00173, 0.00197, 0.00197, 0.00197, 0.00197, 0.00225, 0.00225, 0.00225, 0.00225, 0.00265, 0.00336, 0.00336, 0.00336, 0.00336, 0.00336, 0.00375, 0.00375, 0.00415, 0.00455, 0.00455, 0.00497, 0.00505, 0.00596, 0.00596, 0.00596, 0.00596, 0.00646, 0.00696, 0.00696, 0.00749, 0.00749, 0.00749, 0.00749, 0.00806, 0.00806, 0.00806, 0.00806, 0.00806, 0.00806, 0.00865, 0.00865, 0.00989, 0.01055, 0.01122, 0.0119, 0.0126, 0.0126, 0.01332, 0.01332, 0.01332, 0.01332, 0.01409, 0.01486, 0.01486, 0.01645, 0.01645, 0.01726, 0.01726, 0.01726, 0.01726, 0.01726, 0.01726, 0.01726, 0.01726, 0.01726, 0.01726, 0.01726, 0.01726, 0.01726, 0.01726, 0.0181, 0.01894, 0.01894, 0.01894, 0.01982, 0.02072, 0.02072, 0.02072, 0.02261, 0.02261, 0.02452, 0.02547, 0.02644, 0.02644, 0.02644, 0.02741, 0.02741, 0.02935, 0.02935, 0.02935, 0.02935, 0.02935, 0.02935, 0.03039, 0.03039, 0.03144, 0.03257, 0.03257, 0.03268, 0.03268, 0.03385, 0.03385, 0.03498, 0.03498, 0.03741, 0.03741, 0.03741, 0.03974, 0.03974, 0.04327, 0.04458, 0.04577, 0.04592, 0.04713, 0.04834, 0.04834, 0.04834, 0.04851, 0.04973, 0.05093, 0.05093, 0.05093, 0.05093, 0.05093, 0.05093, 0.05093, 0.05217, 0.05341, 0.05341, 0.05465, 0.0559, 0.0584, 0.0584, 0.0584, 0.0584, 0.05966, 0.05966, 0.05966, 0.06107, 0.06107, 0.06234, 0.0636, 0.06485, 0.06485, 0.06485, 0.06485, 0.06485, 0.0661, 0.0661, 0.0661, 0.06735, 0.06859, 0.06859, 0.06859, 0.06859, 0.06984, 0.06984, 0.06984, 0.07108, 0.07108, 0.07233, 0.07482, 0.07607, 0.07607, 0.07733, 0.07882, 0.08008, 0.08135, 0.08262, 0.08262, 0.08538, 0.08663, 0.08912, 0.08912, 0.09035, 0.09158, 0.09281, 0.09403, 0.09403, 0.09403, 0.09403, 0.09403, 0.09403, 0.09525, 0.09525, 0.09768, 0.10007, 0.10126, 0.10245, 0.10245, 0.10245, 0.10245, 0.10245, 0.10363, 0.10481, 0.10481, 0.10481, 0.10481, 0.10481, 0.10481, 0.10481, 0.10599, 0.10599, 0.10599, 0.10718, 0.10836, 0.10836, 0.10953, 0.11223, 0.11721, 0.11721, 0.11721, 0.11834, 0.11834, 0.11834, 0.11834, 0.11834, 0.11947, 0.11947, 0.11947, 0.11947, 0.11947, 0.11947, 0.11947, 0.12061, 0.12061, 0.12061, 0.12061, 0.12175, 0.12175, 0.12175, 0.12175, 0.12289, 0.12289, 0.12289, 0.12289]"
7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00039, 0.00039, 0.00039, 0.00039, 0.00039, 0.00039, 0.00039, 0.00152, 0.00152, 0.00152, 0.00152, 0.00152, 0.00152, 0.00152, 0.00152, 0.00152, 0.00152, 0.00152, 0.00152, 0.00152, 0.00152, 0.00152, 0.00152, 0.00152, 0.00152, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.006, 0.006, 0.006, 0.006, 0.006, 0.006, 0.006, 0.006, 0.006, 0.006, 0.006, 0.006, 0.006, 0.006, 0.006, 0.006, 0.00846, 0.00846, 0.00846, 0.00846, 0.00846, 0.00846, 0.00846, 0.00846, 0.00846, 0.00846, 0.00846, 0.00846, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01091, 0.01336, 0.01336, 0.01336, 0.01336, 0.01336, 0.01336, 0.01336, 0.01336, 0.01336, 0.01336, 0.01336, 0.01336, 0.01579, 0.01579, 0.01819, 0.01819, 0.01819, 0.01819, 0.01819, 0.02057, 0.02057, 0.02292, 0.02292, 0.02292, 0.02292, 0.02292, 0.02292, 0.02292, 0.02292, 0.02292, 0.02292, 0.02292, 0.02292, 0.02292, 0.02292, 0.02292, 0.02292, 0.02292, 0.02292, 0.02292, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526, 0.02526]"
